Plot_ID,Zone,Habitat,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
CsP2,Core,Stream,1.469731335066152,-0.24260459810007112,-1.5605891090971555,0.13626828422788956,-0.14474736603391417,-0.0037589003061132215,0.12116444593660596,0.07373705719278567,0.4665319601593106,0.6477898412219164
CsP4,Core,Stream,1.4650933644016582,0.2740712903656473,-0.6464329689893247,0.49802731044862986,-0.5762643123363468,-0.40608523538577185,-0.2672983408942882,-0.0011239488442148031,0.2494868276867018,0.135859289583984
CsP6,Core,Stream,3.2410302201027186,-0.15766972471035937,-1.657428087593517,0.5726583205970636,-0.20851353156900457,-0.20727032978310053,-0.2544490781076324,0.1923613000792427,1.0300253923309346,-0.3867859183656396
CsP7,Core,Stream,1.233596748597571,0.1569375664471607,-1.9274054940228522,-0.141271910647768,0.17888729459319633,0.0052856798333950055,0.49152871986685803,-0.07787215683234651,0.30203982151236225,0.72193254883109
CsP9,Core,Stream,3.6109032801298686,-1.8534337282185689,-1.7786525999204639,-2.557978672246518,0.8365693490237877,0.039496784620625024,0.8827773006432246,-0.5503217201672297,0.4100555824786001,0.5572898553487038
CsP10,Core,Stream,1.4796121609156023,-0.20487695558549288,-1.8355300956839105,0.4744861847127615,0.2768003331731128,-0.8142191193775405,0.62902982111678,-0.1581391624605455,0.36282864061199865,0.7657935988656575
CuP1,Core,Upland,-1.5995903244206633,2.562641422296399,0.7477616989363626,-1.1684746435943318,0.1421311967653073,0.5127217928713353,0.9204936465120045,0.22346521245180656,-0.20723202871256358,0.29558324847556594
CuP2,Core,Upland,-0.8687510666818211,1.7951732168126222,0.7160484013376488,-0.20535754956929508,-0.521119334897607,0.47330433642866077,0.28353483592797485,0.3209089123315971,0.027187712531177938,0.3010021277094193
CuP3,Core,Upland,-0.784603159100231,1.2832618485232554,1.1597533726808946,-0.9840054004443559,0.35330173022515715,0.27549909412230156,1.0430470088110424,-0.02003739716494814,-0.12052375269657976,0.4276575728455138
CuP4,Core,Upland,-1.054187943354651,1.3154860690796815,1.4419842906240439,-0.45849267520914233,-0.2650822759919608,-0.18096372616785755,0.5247795288794007,0.5769527260527645,0.09473057137296265,0.060489152786425845
CuP5,Core,Upland,-0.16009753762672238,1.9644226582735125,1.3631928099101918,-0.028193859126426815,0.5748013236530279,-0.5971719409320244,0.02345301949345204,0.5172101313002113,-0.13591986856650284,0.05831986787025608
CuP6,Core,Upland,-0.500253617881961,2.758226763664724,0.9550747983230362,-0.08951040102660872,0.14673679607694814,0.9705354432470324,0.11063041001289901,0.2664280362425578,0.3603731219140848,-0.3163417693399848
CuP7,Core,Upland,-0.6435238885897011,1.539474717166462,1.5847412523547662,0.09539891469203292,0.1912156713354918,0.4266183927771197,0.47163555279474956,0.3680557415511919,0.1384405839888762,0.08390077763523478
CuP8,Core,Upland,-0.6528220920674834,1.9583844959756964,0.8270448159260135,0.025673527933734328,0.043395470093514174,0.7491701211889329,0.6987649815167176,0.16285650913464678,0.6217913832444155,-0.8767563191577773
CuP9,Core,Upland,-0.3577308166211952,2.05670654751931,1.2741041400042576,0.590740984313111,-0.6309472790625796,0.17081017614949656,-0.6904416553231143,0.4508732890683477,-0.1760077060120099,0.008876899717307363
CuP10,Core,Upland,0.23644832683192574,1.4110803484896353,1.4619302473468176,0.5450001039985312,0.039578425362922116,0.1475277008839586,-0.20996851258801,0.42588088652529216,0.1711487861760602,-0.1330498375628052
BmP1,Buffer,Major River,-0.3479102510813595,0.9773104906752539,-0.22370298558522148,0.27029367462454207,-0.5970625511774424,0.2698595378430835,0.7306927284203817,-0.6918833557406288,-0.12626920483112686,-0.8923009396487233
BmP2,Buffer,Major River,0.27084848090375124,0.07662982355021924,-0.20052341522041162,0.6561837289402177,-0.09769832816499742,0.09769210252198253,-0.25767466184094867,0.0504804310576323,-0.11866608346235195,0.5211680935116699
BmP3,Buffer,Major River,0.4765429112108942,1.1419235518272897,-0.7780499200119613,-0.12178869402714305,-0.781249160885059,-0.018810702687353704,0.6657862624381782,-0.11940971285076875,-0.08187492586467568,-0.2253181605643949
BmP4,Buffer,Major River,1.2000473300780576,0.032673633724568725,0.08963013166269107,0.4843079440673582,-0.06291350688154483,0.020531753789736984,0.03769629548020392,-0.21443280466645515,0.14065731425857392,0.05739288664527795
BmP5,Buffer,Major River,2.024425491736286,-2.4432232316590645,1.5374625329716436,-0.7230700180613764,-0.2859003177798294,1.8896183108305284,-0.4603397533513381,-0.3584310676369554,-0.10309345865264243,0.7059674198587239
BmP6,Buffer,Major River,1.1228910490427613,0.6996352237789077,0.20993312364627761,0.24554323507399212,-0.8381108823736435,-0.20427741799263863,-0.3355875201880563,0.018067934604796713,-0.01618155871095458,-0.6096788412746611
BmP7,Buffer,Major River,1.08382383307818,-0.4352955462230964,-0.3586785288146729,0.43383926633100994,-1.3647663186879815,0.21671451728999028,-0.03014630628090712,-0.2702029559738964,-0.2422012248390402,0.3835034963365017
BmP8,Buffer,Major River,-0.4968251152585453,0.7731838500117264,-0.529514855006762,0.7130326915898016,-0.43647268614504076,0.3009833749604833,0.6017083413943161,-0.5251166601995123,-0.42994872927553446,0.554358963560098
